uf20-082 45 0 -1 -2 3 4 5 -6 7 -8 -9 -10 11 -12 13 -14 15 16 -17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2144.6681320085
uf20-0516 45 0 1 2 3 4 5 6 -7 -8 -9 10 11 -12 13 14 15 16 17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2117.2571630159
uf20-0246 44 0 1 -2 3 4 -5 6 -7 8 9 10 11 -12 -13 -14 -15 16 17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2163.1727150234
uf20-0729 19 0 1 -2 -3 -4 -5 -6 -7 -8 9 10 11 12 -13 14 15 -16 -17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2263.9624289877
uf20-0114 26 0 1 -2 -3 -4 -5 -6 7 8 9 -10 11 12 -13 -14 -15 -16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 1566.2822019949
uf20-0102 45 0 -1 2 -3 4 -5 6 -7 -8 9 10 11 12 -13 14 -15 -16 17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 1547.1634900023
uf20-0353 41 0 -1 -2 3 -4 5 6 -7 8 9 10 -11 12 -13 -14 15 16 -17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2340.9344300162
uf20-0952 30 0 1 -2 -3 -4 5 -6 7 -8 9 10 -11 12 -13 14 -15 16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2376.2673949823
uf20-0140 56 0 -1 2 3 -4 -5 -6 -7 8 -9 -10 11 12 -13 14 15 -16 17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2142.8777760011
uf20-0713 17 0 -1 2 -3 4 5 6 7 8 -9 -10 -11 -12 13 -14 15 -16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2311.791346001
uf20-0457 37 0 -1 2 3 4 5 6 -7 -8 -9 -10 11 12 -13 -14 -15 -16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2477.2652169922
uf20-018 42 0 1 2 -3 -4 5 -6 -7 -8 9 -10 11 12 -13 -14 15 -16 17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2328.4350250033
uf20-0759 27 0 -1 -2 3 -4 5 -6 -7 -8 -9 10 -11 -12 -13 -14 15 -16 17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2216.7248320184
uf20-0863 37 0 1 -2 3 -4 5 -6 7 8 9 -10 11 12 -13 -14 -15 -16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2633.5978489951
uf20-0473 44 0 1 2 3 -4 5 6 7 -8 9 -10 11 12 -13 -14 -15 16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2204.2106220033
uf20-052 67 0 -1 2 3 4 5 -6 -7 -8 9 -10 11 -12 13 14 -15 16 -17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2464.6941319807
uf20-0622 40 0 1 2 -3 -4 5 -6 -7 -8 -9 10 -11 -12 -13 14 -15 -16 17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2145.8379800024
uf20-0130 27 0 1 -2 3 -4 -5 6 7 8 -9 10 -11 12 13 14 15 16 -17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 1969.2667990166
uf20-0491 38 0 1 2 3 -4 -5 6 7 8 -9 -10 -11 12 -13 14 15 -16 -17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2291.1673299968
uf20-0982 57 0 -1 2 -3 4 5 -6 -7 -8 9 10 -11 12 -13 -14 15 16 17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2500.6407100009
uf20-0540 50 0 1 2 -3 4 5 6 -7 -8 -9 10 -11 12 13 14 -15 16 -17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2339.3171229982
uf20-0612 17 0 1 2 -3 4 5 -6 7 8 9 -10 11 12 -13 -14 -15 -16 17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2328.7315619818
uf20-0853 35 0 1 2 3 -4 -5 -6 7 -8 9 -10 -11 -12 13 14 -15 16 -17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2367.7990210126
uf20-0268 71 0 1 2 -3 -4 5 6 7 8 -9 10 11 12 13 -14 15 16 -17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2211.0071130155
uf20-0845 48 0 -1 -2 -3 4 -5 -6 7 -8 9 10 11 12 -13 14 15 16 17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2487.7465050085
uf20-0946 31 0 1 -2 -3 4 -5 -6 7 8 -9 -10 -11 12 -13 14 15 -16 -17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2385.3448989976
uf20-0305 31 0 -1 -2 -3 4 -5 6 -7 -8 9 10 -11 12 -13 14 -15 -16 17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2250.1656370005
uf20-080 44 0 1 -2 3 4 -5 6 -7 8 9 10 -11 12 13 -14 15 -16 17 18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2493.2626730006
uf20-0628 61 0 1 2 3 -4 -5 6 7 8 9 10 -11 -12 13 -14 -15 16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2541.0687229887
uf20-0116 44 0 1 -2 3 -4 -5 6 7 8 -9 -10 11 -12 13 14 15 16 -17 -18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 1646.8657979858
uf20-0745 70 0 -1 2 3 4 5 6 -7 -8 9 10 11 -12 13 14 -15 16 17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2314.7013819835
uf20-0178 32 0 -1 2 -3 4 5 6 -7 -8 9 10 11 12 13 14 15 -16 17 -18 -19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2423.8353040128
uf20-0869 15 0 1 -2 3 -4 -5 6 7 8 9 -10 -11 12 13 -14 -15 -16 -17 18 19 0 20 88 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2594.0350710007
