1 15 2043 BB 854 | 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1
2 15 1878 BB 551 | 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1
3 15 1811 BB 329 | 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1
4 15 1569 BB 115 | 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0
5 15 1957 BB 986 | 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1
6 15 1110 BB 80 | 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0
7 15 1979 BB 427 | 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1
8 15 1890 BB 44 | 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1
9 15 2099 BB 1507 | 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1
10 15 1361 BB 328 | 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1
11 15 1282 BB 344 | 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1
12 15 1801 BB 422 | 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0
13 15 1966 BB 1239 | 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1
14 15 2089 BB 540 | 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1
15 15 2047 BB 146 | 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1
16 15 1954 BB 277 | 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1
17 15 1593 BB 349 | 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1
18 15 1771 BB 507 | 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
19 15 2065 BB 31 | 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0
20 15 2510 BB 262 | 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1
21 15 1946 BB 87 | 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1
22 15 1330 BB 534 | 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1
23 15 1620 BB 911 | 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1
24 15 1825 BB 1423 | 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1
25 15 1618 BB 74 | 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1
26 15 1601 BB 163 | 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1
27 15 1626 BB 45 | 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1
28 15 1782 BB 39 | 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1
29 15 1871 BB 95 | 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1
30 15 2046 BB 1394 | 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1
31 15 1689 BB 668 | 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1
32 15 1788 BB 363 | 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1
33 15 1877 BB 244 | 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1
34 15 1952 BB 67 | 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0
35 15 1801 BB 1122 | 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1
36 15 1735 BB 26 | 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1
37 15 1804 BB 377 | 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1
38 15 1907 BB 312 | 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1
39 15 1657 BB 85 | 1 1 1 1 1 1 0 1 1 1 0 1 1 0 1
40 15 1948 BB 301 | 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1
41 15 1998 BB 23 | 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
42 15 2030 BB 111 | 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0
43 15 1781 BB 214 | 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1
