1 15 1783 SBB 18 | 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1
2 15 1774 SBB 56 | 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1
3 15 1537 SBB 15 | 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1
4 15 1677 SBB 477 | 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1
5 15 1873 SBB 82 | 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0
6 15 2285 SBB 27 | 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1
7 15 1805 SBB 363 | 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1
8 15 1908 SBB 164 | 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1
9 15 1848 SBB 15 | 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1
10 15 1903 SBB 353 | 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1
11 15 1335 SBB 22 | 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1
12 15 1879 SBB 89 | 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1
13 15 1490 SBB 50 | 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1
14 15 2017 SBB 15 | 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1
15 15 1553 SBB 30 | 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1
16 15 1790 SBB 29 | 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0
17 15 2029 SBB 15 | 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0
18 15 2177 SBB 52 | 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0
19 15 1821 SBB 145 | 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1
20 15 1808 SBB 40 | 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0
21 15 2136 SBB 66 | 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0
22 15 1367 SBB 18 | 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1
23 15 2114 SBB 200 | 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1
24 15 2069 SBB 18 | 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1
25 15 1367 SBB 15 | 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0
26 15 1757 SBB 40 | 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1
27 15 2080 SBB 59 | 0 0 1 0 1 1 1 1 1 1 0 1 1 1 1
28 15 2042 SBB 42 | 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1
29 15 1855 SBB 65 | 1 1 0 1 1 1 0 1 1 0 1 1 1 1 1
30 15 1874 SBB 50 | 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1
31 15 1984 SBB 29 | 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1
32 15 1225 SBB 37 | 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1
