1 15 1691 DP 26595 | 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1
2 15 1876 DP 29520 | 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0
3 15 1714 DP 25920 | 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1
4 15 1644 DP 27435 | 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1
5 15 1842 DP 30465 | 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1
6 15 2265 DP 36300 | 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1
7 15 1757 DP 29340 | 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1
8 15 1796 DP 29505 | 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1
9 15 1780 DP 27375 | 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1
10 15 2133 DP 35925 | 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0
11 15 1642 DP 25800 | 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0
12 15 1693 DP 26220 | 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1
13 15 1639 DP 25125 | 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1
14 15 1821 DP 27945 | 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0
15 15 1448 DP 22695 | 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1
16 15 2009 DP 31080 | 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1
17 15 1450 DP 22515 | 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1
18 15 2186 DP 35775 | 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0
19 15 2480 DP 40950 | 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1
20 15 1605 DP 26565 | 0 1 1 1 1 1 1 1 0 1 1 1 0 0 1
21 15 1960 DP 33120 | 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1
22 15 2290 DP 36045 | 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1
23 15 1218 DP 20100 | 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1
24 15 1755 DP 27660 | 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1
25 15 1936 DP 30555 | 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1
26 15 2141 DP 33045 | 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1
27 15 1761 DP 27030 | 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0
28 15 1789 DP 27855 | 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1
29 15 2130 DP 33405 | 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1
30 15 2136 DP 34995 | 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1
31 15 1533 DP 24165 | 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1
32 15 1851 DP 29145 | 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1
33 15 1949 DP 30735 | 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1
