1 10 806 36 53 180 231 64 224 86 116 48 71 194 64 62 269 239 159 78 190 21 294
2 10 1054 163 182 206 181 184 124 117 261 163 150 119 107 148 99 87 294 47 69 84 19
3 10 1216 196 81 211 35 72 114 103 296 59 28 196 269 132 187 166 133 212 235 174 32
4 10 993 225 125 200 23 36 213 71 3 144 116 1 31 202 111 95 293 139 127 129 233
5 10 1055 31 72 142 173 213 248 15 234 200 51 206 213 144 106 119 263 189 190 60 241
6 10 1056 173 48 213 15 202 76 33 66 212 161 50 198 128 131 95 282 42 9 173 51
7 10 1089 168 171 208 292 28 106 19 106 220 147 205 182 85 61 73 232 138 224 218 249
8 10 1182 25 278 160 50 216 7 145 198 238 122 225 1 20 159 188 59 247 30 14 160
9 10 606 201 95 24 257 162 151 19 53 78 55 46 1 95 291 62 58 5 192 66 214
10 10 1203 218 88 100 157 65 247 153 148 159 205 43 28 237 165 131 112 180 211 218 292
11 10 1215 206 120 143 250 8 8 140 123 195 222 226 57 181 174 188 11 105 259 127 111
12 10 1320 204 83 136 1 209 278 245 177 130 80 169 2 85 273 13 2 233 282 227 213
13 10 849 62 106 205 283 199 198 5 207 137 201 160 268 128 184 99 32 29 99 38 275
14 10 1299 129 176 170 290 192 246 12 47 246 47 116 20 228 249 216 120 89 198 226 183
15 10 888 15 86 36 193 131 54 162 226 37 101 26 77 66 142 222 18 242 125 174 124
16 10 698 97 18 134 251 242 171 88 94 4 246 45 104 68 24 93 258 57 77 45 291
17 10 878 90 152 7 80 23 202 118 264 146 185 137 262 55 33 136 293 226 55 160 150
18 10 1097 145 251 150 163 90 117 12 161 101 197 240 164 122 71 240 292 185 65 87 57
19 10 1209 49 190 146 159 164 252 109 118 139 214 102 176 221 77 209 196 211 139 162 293
20 10 926 159 174 127 89 73 293 77 119 15 148 106 162 82 248 112 38 173 177 234 66
21 10 1240 141 64 86 43 240 102 229 253 192 190 150 197 181 284 224 269 17 276 91 187
22 10 984 196 196 198 165 149 178 176 165 8 124 95 297 208 91 53 268 132 181 15 278
23 10 1151 156 159 67 126 68 253 124 121 232 58 164 31 35 299 178 44 181 300 234 194
24 10 1144 155 37 167 14 249 265 231 168 207 137 225 228 34 239 13 203 86 298 64 269
25 10 1148 103 95 215 56 63 16 172 81 18 254 213 260 178 211 212 274 56 230 205 23
26 10 1232 86 253 249 120 170 278 38 136 121 36 225 77 213 162 200 166 52 295 186 41
27 10 1040 132 172 124 293 221 19 128 149 83 223 119 230 118 272 124 236 239 78 13 144
28 10 1173 126 3 102 34 192 39 170 198 1 210 10 127 225 291 237 210 233 290 171 213
29 10 1188 84 15 223 40 175 210 193 105 211 90 107 277 159 144 190 104 130 293 14 162
30 10 1054 128 249 148 264 100 293 155 218 166 284 28 131 233 218 146 204 44 65 170 41
31 10 1055 227 84 103 206 76 182 101 101 86 80 52 194 160 248 212 7 146 258 156 96
32 10 966 172 265 200 77 121 36 82 127 80 147 242 113 32 205 103 42 157 132 19 50
33 10 967 82 295 61 40 39 216 145 127 132 135 80 112 229 166 244 83 67 96 130 42
34 10 1080 217 293 237 68 208 29 103 240 76 115 103 138 47 55 41 214 136 247 182 115
35 10 999 46 35 28 84 124 5 170 234 211 70 15 148 153 60 221 241 148 155 133 142
36 10 940 216 239 154 146 147 285 48 94 24 124 216 203 122 73 52 253 22 147 175 215
37 10 972 37 176 178 203 32 208 139 239 74 25 89 5 202 296 84 77 159 35 222 277
38 10 1012 65 52 102 167 17 222 97 71 144 45 85 119 245 286 169 168 131 294 211 18
39 10 812 79 255 108 209 70 60 41 224 131 254 3 193 127 250 241 110 29 259 187 16
