1 10 1608 72 45 360 193 128 187 171 97 95 60 387 53 123 224 478 133 155 159 41 245
2 10 2105 325 152 411 151 368 104 234 217 326 125 238 89 295 82 174 245 94 58 167 16
3 10 2427 391 67 421 29 143 95 205 247 117 23 391 224 264 156 332 111 423 196 347 27
4 10 1984 449 104 399 19 71 178 142 3 288 97 2 26 404 92 190 244 278 106 258 194
5 10 2107 62 60 284 144 425 207 30 195 400 42 411 178 287 88 238 219 377 158 120 201
6 10 2108 345 40 426 12 403 63 66 55 424 134 99 165 256 109 189 235 83 8 345 43
7 10 2172 335 142 415 244 56 89 37 88 439 123 409 152 169 51 146 193 275 186 435 207
8 10 2360 49 232 319 42 431 6 289 165 476 102 450 1 39 133 376 49 494 25 27 133
9 10 1208 401 79 48 214 324 126 38 44 155 46 91 1 189 242 124 49 10 160 131 178
10 10 2404 436 74 200 131 130 206 305 124 318 171 86 23 474 137 262 94 360 176 435 243
11 10 2426 411 100 286 209 15 7 280 102 390 185 452 47 361 145 375 9 210 216 253 93
12 10 2637 407 69 272 1 417 231 490 148 259 67 338 2 169 228 25 2 466 235 454 177
13 10 1692 123 88 409 236 398 165 9 173 273 168 319 223 255 154 197 27 57 83 76 229
14 10 2596 258 147 340 242 384 205 23 39 492 39 231 17 456 208 431 100 178 165 452 152
15 10 1775 30 72 72 161 262 45 324 189 73 84 51 65 131 118 444 15 484 104 348 104
16 10 1393 194 15 268 209 483 142 175 79 7 205 90 87 135 20 186 215 114 64 90 242
17 10 1752 179 126 14 67 46 168 235 220 292 154 273 218 110 28 271 244 451 46 320 125
18 10 2190 290 209 299 136 180 98 23 134 201 164 479 137 244 60 479 244 370 54 173 48
19 10 2416 98 158 291 132 327 210 218 99 278 178 204 146 442 65 418 163 421 116 323 244
20 10 1849 318 145 254 74 145 244 153 99 30 123 212 135 163 207 223 32 346 148 468 55
21 10 2476 281 53 171 36 479 85 458 211 383 158 300 164 361 237 447 224 33 230 182 156
22 10 1965 392 163 396 138 298 148 352 138 15 103 189 247 416 76 106 224 263 151 30 232
23 10 2296 311 133 133 105 136 211 247 101 463 49 327 26 69 250 356 37 361 250 467 161
24 10 2284 310 31 333 12 497 221 462 140 413 114 449 190 67 199 26 169 172 248 127 224
25 10 2292 205 79 429 47 126 13 344 68 36 212 425 217 355 176 424 228 112 192 410 20
26 10 2460 171 211 498 100 339 232 76 113 242 30 450 65 426 135 399 138 103 246 372 34
27 10 2078 264 143 248 244 441 16 256 124 166 186 237 192 236 227 247 197 478 65 25 120
28 10 2342 251 3 204 28 384 33 339 165 1 175 19 106 450 242 473 175 465 242 342 178
29 10 2372 167 13 445 34 349 175 386 88 422 75 214 231 317 120 379 87 259 244 28 135
30 10 2105 255 208 296 220 200 245 310 182 331 236 55 109 466 182 292 170 88 54 339 34
31 10 2107 453 70 206 172 151 152 201 84 172 67 104 161 320 207 424 6 292 215 311 80
32 10 1928 344 221 399 65 241 30 164 106 159 122 484 95 63 171 205 35 314 110 38 42
