1 10 1184 36 180 193 187 86 48 53 224 239 78 159 245 242 152 206 184 104 217 163 119
2 10 1092 148 87 245 58 84 190 196 211 29 95 59 196 224 156 166 212 196 27 19 178
3 10 1386 97 26 202 95 244 106 73 60 142 213 207 195 200 206 178 88 189 60 201 173
4 10 1357 213 202 63 55 212 50 165 109 42 173 168 208 244 89 220 205 152 51 218 33
5 10 1018 232 42 216 145 25 133 79 214 162 19 44 46 46 95 242 49 74 131 153 159
6 10 1068 43 237 137 94 180 218 243 206 100 209 8 140 145 9 127 190 204 136 148 67
7 10 1404 228 2 233 227 177 62 236 165 137 160 223 154 99 29 83 229 147 242 192 12
8 10 1220 246 116 208 100 226 193 131 162 189 84 26 66 97 134 142 79 45 68 215 64
9 10 1404 242 90 126 67 146 137 218 28 226 160 125 145 209 136 90 12 134 164 240 122
10 10 1062 240 185 54 48 78 158 146 164 210 99 139 102 116 244 145 74 77 15 123 135
11 10 1421 207 32 173 234 141 86 211 158 150 181 237 224 163 138 149 176 138 103 208 53
12 10 1320 132 15 232 156 133 105 124 232 26 250 178 181 250 161 187 31 167 249 221 140
13 10 1514 190 199 172 79 215 63 68 212 213 178 228 192 205 219 249 170 232 113 121 225
14 10 1400 213 200 138 246 186 217 132 124 244 16 128 83 186 192 239 13 120 126 165 175
15 10 1514 242 175 171 6 84 223 175 88 211 107 231 120 190 130 244 135 190 208 155 166
16 10 1348 233 146 170 54 170 189 227 103 172 152 101 86 67 161 212 146 215 80 119 221
17 10 776 65 30 82 80 95 171 103 157 110 42 74 246 61 39 180 106 132 80 69 80
18 10 1043 35 217 244 57 208 103 200 96 103 47 46 179 182 184 46 28 70 4 170 211
19 10 1254 153 221 201 129 133 78 216 154 122 238 48 24 169 61 175 9 178 32 173 199
20 10 1184 247 64 159 222 231 65 44 139 97 144 37 99 245 169 140 245 211 166 70 41
21 10 1072 241 29 216 13 235 174 134 23 56 164 95 40 166 27 33 114 29 198 135 98
