1 10 324 15 18 72 77 26 75 35 39 19 24 78 22 25 90 96 53 31 64 9 98
2 10 424 65 61 83 61 74 42 47 87 66 50 48 36 59 33 35 98 19 23 34 7
3 10 489 79 27 85 12 29 38 41 99 24 10 79 90 53 63 67 45 85 79 70 11
4 10 400 90 42 80 8 15 71 29 1 58 39 1 11 81 37 38 98 56 43 52 78
5 10 424 13 24 57 58 85 83 6 78 80 17 83 71 58 36 48 88 76 64 24 81
6 10 424 69 16 86 5 81 26 14 22 85 54 20 66 52 44 38 94 17 3 69 17
7 10 436 67 57 83 98 12 36 8 36 88 49 82 61 34 21 30 78 55 75 87 83
8 10 475 10 93 64 17 87 3 58 66 96 41 90 1 8 53 76 20 99 10 6 54
9 10 244 81 32 10 86 65 51 8 18 31 19 19 1 38 97 25 20 2 64 27 72
10 10 483 88 30 40 53 26 83 61 50 64 69 18 10 95 55 53 38 72 71 87 98
11 10 488 83 40 58 84 3 3 56 41 78 74 91 19 73 58 75 4 42 87 51 37
12 10 530 82 28 55 1 84 93 98 59 52 27 68 1 34 91 5 1 94 94 91 71
13 10 341 25 36 82 95 80 66 2 69 55 67 64 90 51 62 40 11 12 33 16 92
14 10 523 52 59 68 97 77 82 5 16 99 16 47 7 92 83 87 40 36 66 91 61
15 10 358 6 29 15 65 53 18 65 76 15 34 11 26 27 48 89 6 97 42 70 42
16 10 280 39 6 54 84 97 57 35 32 2 82 18 35 27 8 38 86 23 26 18 97
17 10 353 36 51 3 27 10 68 47 88 59 62 55 88 22 11 55 98 91 19 64 50
18 10 440 58 84 60 55 36 39 5 54 41 66 96 55 49 24 96 98 74 22 35 19
19 10 487 20 64 59 53 66 84 44 40 56 72 41 59 89 26 84 66 85 47 65 98
20 10 372 64 58 51 30 29 98 31 40 6 50 43 54 33 83 45 13 70 59 94 22
21 10 499 57 22 35 15 96 34 92 85 77 64 60 66 73 95 90 90 7 92 37 63
22 10 396 79 66 80 55 60 60 71 55 3 42 38 99 84 31 22 90 53 61 6 93
