1 10 457 57 62 92 245 9 152 45 184 34 125 103 87 6 58 167 190 55 211 4 23
2 10 402 27 156 77 13 26 200 73 3 49 95 7 106 44 195 51 206 32 158 117 165
3 10 463 16 8 78 172 31 205 99 51 19 42 35 145 50 24 37 126 205 95 9 49
4 10 427 91 178 120 206 14 131 8 206 42 7 25 181 35 93 23 2 24 108 152 29
5 10 661 9 205 5 116 120 162 62 84 29 242 154 134 172 205 125 67 25 160 126 145
6 10 383 11 122 7 54 41 99 30 209 7 159 7 99 139 173 110 86 14 224 113 103
7 10 414 4 76 22 133 19 164 1 37 17 187 96 167 61 199 79 79 36 63 183 212
8 10 412 34 176 46 219 2 170 19 113 130 225 113 246 65 217 30 128 65 192 12 13
9 10 350 86 175 14 233 9 178 20 120 61 130 7 135 61 208 18 146 81 54 81 189
10 10 552 79 152 39 146 36 80 156 171 148 157 141 42 5 33 22 244 14 208 51 96
11 10 617 136 46 69 184 127 170 50 129 52 122 35 122 40 123 82 173 177 89 4 64
12 10 446 20 65 112 185 107 85 12 140 40 166 10 29 43 109 53 218 29 96 132 3
13 10 308 52 131 27 83 55 75 29 201 32 177 17 185 22 179 66 71 83 181 2 246
14 10 572 21 135 103 9 36 83 86 157 152 85 53 111 9 81 32 31 10 151 213 132
15 10 457 95 6 16 183 168 104 16 208 59 120 152 240 7 42 20 31 1 18 38 106
16 10 456 6 183 112 233 49 46 70 217 102 103 20 173 110 175 58 56 31 166 13 127
17 10 504 59 222 129 6 38 80 47 225 148 191 42 45 24 29 36 99 35 6 73 223
18 10 457 26 23 51 207 50 45 150 160 46 116 19 37 124 27 54 170 39 201 13 4
19 10 269 30 177 33 120 4 132 105 127 12 237 64 99 6 11 17 144 64 17 2 137
20 10 527 90 29 79 154 138 148 20 25 59 78 31 95 46 91 67 54 91 34 38 193
21 10 538 43 21 140 166 105 109 68 46 165 152 71 228 5 217 55 168 16 164 5 13
22 10 473 14 199 18 188 15 101 39 73 72 151 59 153 226 7 8 7 114 242 27 173
23 10 381 34 101 9 22 44 22 164 86 44 166 36 82 75 211 14 214 7 250 50 216
24 10 585 30 105 125 30 154 209 48 159 139 38 11 222 68 213 22 87 12 235 123 238
25 10 463 23 248 1 99 208 70 65 241 10 53 5 186 54 57 9 113 65 134 139 215
26 10 457 45 111 87 207 17 1 172 29 19 139 13 180 25 136 103 18 62 58 29 120
27 10 452 12 125 98 203 110 122 37 173 3 182 6 106 133 84 18 58 115 123 34 228
28 10 463 34 226 50 40 39 144 1 18 1 174 71 144 43 195 142 233 56 241 142 106
29 10 441 37 154 59 227 130 187 71 6 75 210 3 179 80 240 1 77 52 93 44 75
30 10 565 26 38 44 90 24 91 126 75 56 18 18 106 181 103 56 89 148 9 28 101
31 10 644 218 143 8 191 96 45 110 94 48 186 124 179 39 159 7 96 12 206 143 205
32 10 420 42 102 21 168 73 152 124 220 55 180 13 108 27 40 44 22 95 216 32 131
33 10 494 90 26 27 83 60 39 121 168 73 233 62 101 69 176 13 235 78 12 25 246
34 10 269 21 21 7 109 63 77 112 97 19 237 2 109 31 1 3 52 5 169 74 49
35 10 588 104 220 68 216 172 119 17 76 28 12 87 166 41 149 103 163 24 210 91 172
36 10 522 53 28 55 150 32 241 37 215 91 63 41 40 31 28 135 216 125 24 53 130
37 10 493 72 11 143 50 143 191 2 173 39 195 74 151 19 188 19 193 49 215 57 199
