uf20-0930 86030 0 1 -2 -3 4 -5 6 7 -8 9 -10 11 12 13 -14 -15 16 -17 18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2527.5722090155
uf20-0600 17800 0 1 2 -3 -4 5 6 7 -8 -9 10 11 -12 13 -14 -15 -16 -17 18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2711.0949780035
uf20-0784 108313 0 1 2 3 -4 -5 -6 7 8 -9 -10 11 12 13 14 -15 16 17 18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2556.3926719769
uf20-0651 16680 0 -1 2 3 -4 5 -6 -7 -8 9 10 11 12 13 -14 15 16 17 18 -19 0 20 78 SA_SAT_V1 1000.0 0.5 0.995 55 83435 3020.315931004
uf20-0961 93896 0 1 -2 3 4 -5 -6 7 8 -9 10 -11 12 -13 -14 -15 -16 -17 18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2268.0826070136
uf20-0190 47788 0 1 -2 3 4 5 6 7 -8 9 -10 11 12 13 14 -15 -16 -17 18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2780.5750709958
uf20-0163 29368 0 1 -2 -3 4 -5 -6 7 -8 -9 10 -11 12 -13 -14 15 16 -17 -18 -19 0 20 78 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2815.6441070023
uf20-0777 72365 0 -1 -2 -3 -4 -5 6 -7 -8 -9 10 -11 12 13 14 -15 16 17 -18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2480.0458090031
uf20-0847 63361 0 1 2 3 -4 -5 6 -7 8 9 10 11 12 -13 -14 -15 -16 -17 -18 -19 0 20 78 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2644.383412
uf20-0992 123871 0 1 -2 -3 4 5 6 -7 -8 9 -10 11 12 13 14 -15 16 17 -18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2443.5284899955
uf20-0132 59233 0 1 2 3 -4 5 -6 7 8 -9 10 11 -12 13 -14 -15 -16 17 18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2891.3351900119
uf20-0816 61247 0 -1 -2 3 -4 -5 6 7 -8 -9 -10 11 -12 -13 14 -15 -16 17 18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2442.4093370035
uf20-0726 7644 0 -1 -2 -3 -4 -5 -6 7 -8 9 10 11 12 -13 -14 -15 16 17 18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2936.3114229927
uf20-093 70295 0 -1 2 3 -4 -5 6 7 -8 -9 -10 11 -12 -13 14 15 16 -17 18 -19 0 20 78 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2488.9932080114
uf20-060 13993 0 -1 2 3 -4 -5 -6 -7 8 -9 -10 11 12 13 14 -15 -16 17 18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2594.7729850013
uf20-0209 54638 0 1 2 3 4 5 6 -7 -8 9 -10 11 12 13 -14 -15 -16 17 18 19 0 20 78 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2484.3142169993
uf20-0599 11399 0 -1 2 3 4 -5 -6 -7 8 9 10 11 -12 -13 -14 -15 -16 -17 -18 -19 0 20 78 SA_SAT_V1 1000.0 0.5 0.995 55 83435 2670.1489900006
