1 10 806 36 23 180 184 64 73 86 82 48 37 194 191 62 77 239 239 78 82 21 43
2 10 1054 163 165 206 207 184 183 117 127 163 163 119 115 148 144 87 103 47 36 84 69
3 10 1216 196 193 211 208 72 67 103 117 59 43 196 200 132 135 166 165 212 214 174 168
4 10 1050 225 224 200 196 36 45 71 54 144 142 1 16 92 89 244 244 106 107 194 192
5 10 1193 60 63 144 151 207 203 195 198 42 56 178 179 88 87 219 221 158 154 201 200
6 10 691 40 55 12 27 63 49 55 68 134 127 165 165 109 105 235 234 8 17 43 51
7 10 1180 142 149 244 243 89 75 88 100 123 131 152 148 51 42 193 194 186 191 207 204
8 10 864 232 233 42 57 6 10 165 173 102 113 1 3 188 184 247 247 14 15 83 93
9 10 552 24 40 162 162 19 4 78 67 46 26 95 109 62 51 5 12 66 74 134 143
10 10 1180 100 101 65 77 153 152 159 163 43 26 237 237 131 128 180 183 218 221 189 193
11 10 921 143 151 8 11 102 111 185 190 47 56 145 150 9 5 216 216 93 101 204 202
12 10 912 1 17 231 233 148 148 67 73 2 22 13 33 235 237 177 176 62 56 205 209
13 10 1216 165 157 173 173 168 170 223 223 154 151 27 9 83 71 229 227 129 131 170 178
14 10 780 205 201 39 60 39 38 17 36 208 211 100 96 165 172 152 158 15 5 36 42
15 10 764 45 51 189 184 84 71 65 56 118 129 15 37 104 110 104 110 97 84 134 142
16 10 920 142 139 79 62 205 202 87 79 20 14 215 213 64 52 242 242 90 90 7 16
17 10 1136 220 220 154 155 218 216 28 29 244 245 46 51 125 114 145 152 150 151 90 87
18 10 960 134 132 164 172 137 137 60 77 244 244 54 48 48 40 49 54 146 146 164 170
19 10 1096 99 100 178 177 146 154 65 77 163 169 116 120 244 244 159 161 127 122 73 90
20 10 1012 99 86 123 121 135 131 207 206 32 40 148 157 55 65 141 135 86 74 240 239
21 10 1538 211 213 158 160 164 168 237 238 224 222 230 230 156 148 196 198 198 199 149 151
22 10 1169 138 127 103 100 247 247 76 66 224 224 151 142 232 233 156 156 67 64 68 81
23 10 1156 101 114 49 55 26 10 250 250 37 46 250 250 161 166 155 148 167 159 249 249
