1 10 504 36 45 180 193 64 187 86 97 48 60 194 53 62 224 239 133 78 159 21 245
2 10 659 163 152 206 151 184 104 117 217 163 125 119 89 148 82 87 245 47 58 84 16
3 10 760 196 67 211 29 72 95 103 247 59 23 196 224 132 156 166 111 212 196 174 27
4 10 621 225 104 200 19 36 178 71 3 144 97 1 26 202 92 95 244 139 106 129 194
5 10 659 31 60 142 144 213 207 15 195 200 42 206 178 144 88 119 219 189 158 60 201
6 10 660 173 40 213 12 202 63 33 55 212 134 50 165 128 109 95 235 42 8 173 43
7 10 681 168 142 208 244 28 89 19 88 220 123 205 152 85 51 73 193 138 186 218 207
8 10 739 25 232 160 42 216 6 145 165 238 102 225 1 20 133 188 49 247 25 14 133
9 10 379 201 79 24 214 162 126 19 44 78 46 46 1 95 242 62 49 5 160 66 178
10 10 752 218 74 100 131 65 206 153 124 159 171 43 23 237 137 131 94 180 176 218 243
11 10 759 206 100 143 209 8 7 140 102 195 185 226 47 181 145 188 9 105 216 127 93
12 10 825 204 69 136 1 209 231 245 148 130 67 169 2 85 228 13 2 233 235 227 177
13 10 531 62 88 205 236 199 165 5 173 137 168 160 223 128 154 99 27 29 83 38 229
14 10 812 129 147 170 242 192 205 12 39 246 39 116 17 228 208 216 100 89 165 226 152
15 10 555 15 72 36 161 131 45 162 189 37 84 26 65 66 118 222 15 242 104 174 104
16 10 436 97 15 134 209 242 142 88 79 4 205 45 87 68 20 93 215 57 64 45 242
17 10 549 90 126 7 67 23 168 118 220 146 154 137 218 55 28 136 244 226 46 160 125
18 10 686 145 209 150 136 90 98 12 134 101 164 240 137 122 60 240 244 185 54 87 48
19 10 756 49 158 146 132 164 210 109 99 139 178 102 146 221 65 209 163 211 116 162 244
20 10 579 159 145 127 74 73 244 77 99 15 123 106 135 82 207 112 32 173 148 234 55
21 10 775 141 53 86 36 240 85 229 211 192 158 150 164 181 237 224 224 17 230 91 156
22 10 615 196 163 198 138 149 148 176 138 8 103 95 247 208 76 53 224 132 151 15 232
23 10 719 156 133 67 105 68 211 124 101 232 49 164 26 35 250 178 37 181 250 234 161
24 10 715 155 31 167 12 249 221 231 140 207 114 225 190 34 199 13 169 86 248 64 224
25 10 717 103 79 215 47 63 13 172 68 18 212 213 217 178 176 212 228 56 192 205 20
26 10 770 86 211 249 100 170 232 38 113 121 30 225 65 213 135 200 138 52 246 186 34
27 10 650 132 143 124 244 221 16 128 124 83 186 119 192 118 227 124 197 239 65 13 120
28 10 733 126 3 102 28 192 33 170 165 1 175 10 106 225 242 237 175 233 242 171 178
29 10 743 84 13 223 34 175 175 193 88 211 75 107 231 159 120 190 87 130 244 14 135
30 10 659 128 208 148 220 100 245 155 182 166 236 28 109 233 182 146 170 44 54 170 34
31 10 659 227 70 103 172 76 152 101 84 86 67 52 161 160 207 212 6 146 215 156 80
32 10 604 172 221 200 65 121 30 82 106 80 122 242 95 32 171 103 35 157 110 19 42
33 10 604 82 246 61 33 39 180 145 106 132 113 80 93 229 138 244 69 67 80 130 35
34 10 675 217 244 237 57 208 24 103 200 76 96 103 115 47 46 41 179 136 206 182 96
35 10 624 46 30 28 70 124 4 170 195 211 59 15 123 153 50 221 201 148 129 133 119
36 10 588 216 199 154 122 147 238 48 78 24 103 216 169 122 61 52 211 22 123 175 179
37 10 608 37 147 178 169 32 173 139 199 74 21 89 4 202 247 84 64 159 29 222 231
38 10 633 65 44 102 139 17 185 97 59 144 37 85 99 245 239 169 140 131 245 211 15
39 10 508 79 212 108 174 70 50 41 187 131 212 3 161 127 208 241 92 29 216 187 13
40 10 403 96 55 119 235 104 174 134 167 23 56 6 164 152 239 37 141 95 149 40 126
41 10 626 166 109 27 33 33 114 29 39 198 67 218 11 202 135 131 98 148 109 101 77
42 10 732 97 42 222 3 96 169 218 122 222 119 42 3 226 3 131 62 133 109 77 49
43 10 800 69 75 171 130 4 86 208 222 199 13 131 41 235 189 227 155 208 179 148 224
44 10 591 83 31 23 196 93 75 73 86 51 140 222 120 201 219 17 177 234 151 185 226
45 10 743 189 154 229 92 179 82 170 47 135 64 151 135 74 123 154 185 48 71 158 234
46 10 752 204 92 69 189 165 168 97 181 129 85 139 106 116 178 91 222 249 148 246 17
47 10 624 226 108 76 114 172 139 95 230 122 135 148 1 9 112 203 215 138 83 60 93
48 10 670 222 31 214 165 27 157 99 10 85 198 104 111 242 212 81 219 115 31 151 162
49 10 446 31 151 12 43 38 1 132 227 156 5 6 235 211 183 83 21 104 18 120 50
50 10 785 235 213 208 16 101 192 116 120 99 12 240 244 109 42 231 177 31 207 201 55
51 10 708 250 123 18 60 177 115 214 92 88 164 110 64 134 114 103 121 250 213 72 106
52 10 691 55 74 109 76 123 240 245 148 183 78 204 120 104 139 9 233 149 106 202 108
53 10 639 139 192 181 39 217 149 48 103 13 77 231 112 173 64 24 122 244 141 9 175
54 10 778 28 31 191 46 152 37 197 131 204 193 125 56 42 244 220 24 166 31 231 18
55 10 647 238 137 127 77 192 94 222 122 21 6 25 82 99 243 147 176 10 106 213 15
56 10 566 122 188 204 105 225 161 157 103 26 191 3 167 19 186 123 88 209 127 45 227
57 10 636 29 215 181 99 216 185 6 178 119 223 202 225 77 23 200 62 207 89 36 158
58 10 507 147 156 11 31 201 24 45 101 9 160 84 243 9 213 205 93 116 32 188 232
59 10 735 37 41 104 127 27 27 137 81 190 171 197 100 170 23 236 212 134 201 238 54
60 10 818 126 121 221 193 225 40 222 221 110 177 218 75 120 46 24 182 184 247 187 132
61 10 543 189 28 217 16 27 146 5 127 47 106 124 184 9 47 234 245 77 79 158 133
62 10 690 87 239 209 237 65 213 124 245 76 69 187 44 99 121 193 72 248 245 93 11
63 10 789 97 144 187 99 17 249 96 137 158 196 231 205 248 142 196 113 177 65 172 156
64 10 400 59 23 161 73 29 98 156 5 23 122 116 144 122 126 70 172 38 154 27 49
65 10 525 27 148 97 186 209 239 119 187 13 156 134 120 231 192 25 72 90 6 105 107
66 10 563 192 30 78 10 163 93 230 220 16 95 1 28 172 134 85 85 20 68 169 166
67 10 561 100 205 144 91 162 115 67 46 79 55 184 27 54 160 51 34 69 193 213 78
68 10 550 168 11 223 9 3 6 128 56 122 68 28 208 38 21 114 158 111 5 166 107
69 10 522 146 33 109 71 179 183 112 46 24 92 49 238 114 232 135 154 29 137 147 93
70 10 719 101 125 113 86 22 152 180 114 228 246 122 217 129 149 196 32 168 163 179 8
71 10 648 56 178 235 40 164 246 39 13 145 237 8 199 107 53 233 191 188 49 121 236
72 10 510 101 212 100 73 179 107 151 78 32 192 97 153 21 52 48 17 102 242 190 162
73 10 343 2 7 1 98 83 172 26 151 55 82 243 85 7 50 50 57 92 98 127 15
74 10 600 34 102 179 150 137 18 242 186 240 41 26 82 72 224 70 173 120 217 81 101
75 10 720 168 22 207 40 22 137 99 29 194 85 202 87 3 86 172 214 207 14 166 50
76 10 703 61 84 215 79 82 63 240 15 56 45 170 143 125 100 216 176 62 211 179 130
77 10 842 215 237 86 214 244 23 250 201 128 216 21 222 223 46 145 102 223 160 150 140
78 10 585 36 128 221 110 105 148 243 128 101 126 52 30 97 23 209 203 43 159 64 32
79 10 691 27 38 240 191 222 183 112 213 53 152 229 80 87 115 140 5 196 85 76 75
80 10 792 183 214 239 91 235 181 134 82 45 128 58 238 177 70 216 81 175 61 122 61
81 10 822 86 209 228 2 248 80 214 72 191 211 182 250 184 99 43 4 70 104 199 186
82 10 811 241 199 167 241 220 53 246 239 186 197 117 57 10 239 242 77 113 186 80 134
83 10 639 233 157 171 215 214 112 4 215 118 119 71 10 176 1 191 78 61 13 39 70
84 10 639 8 239 206 159 111 164 1 207 163 115 234 90 1 113 175 27 138 80 242 138
85 10 645 84 196 134 143 105 74 79 12 29 232 201 139 101 201 238 108 180 39 139 156
86 10 693 118 108 210 238 147 179 183 220 30 41 43 121 226 172 136 59 197 1 96 38
87 10 756 131 182 165 178 148 1 18 82 128 189 105 58 236 244 222 169 120 140 239 205
88 10 712 121 139 129 98 140 239 36 22 153 53 203 141 70 122 214 54 173 138 186 248
89 10 452 182 245 1 106 81 193 63 94 37 34 11 141 118 36 84 119 94 7 233 233
90 10 772 58 208 243 124 139 147 163 171 183 136 3 123 95 116 215 204 217 106 228 217
91 10 669 175 197 182 217 62 226 210 203 115 212 58 224 153 245 143 101 201 41 40 172
92 10 738 17 232 184 191 231 249 73 26 61 198 173 141 132 140 212 150 144 78 249 8
93 10 663 70 165 250 250 18 250 194 174 33 112 180 119 144 208 145 195 72 132 220 225
94 10 657 177 136 147 119 196 137 180 109 18 233 88 98 121 169 89 133 175 173 123 218
95 10 688 198 195 80 241 109 29 106 115 7 158 98 143 214 26 154 74 197 87 214 37
96 10 621 66 23 89 201 192 18 227 121 52 187 180 76 6 176 85 210 98 58 248 120
97 10 417 86 117 23 230 23 59 48 235 171 78 240 250 1 77 45 169 118 163 79 116
98 10 718 105 194 181 29 175 199 141 93 207 40 75 24 182 164 107 243 225 14 38 207
99 10 607 90 74 172 227 37 91 157 233 125 25 75 9 203 138 133 195 123 18 99 47
100 10 481 156 47 85 17 96 91 152 233 126 106 70 7 103 195 42 89 29 26 103 26
